text,label
فروش امروز خیلی خوب بود تا این ساعت! اگه تا اخر ماه اینجوری پیش بره ! از همینجا به شما قول می دم یه بخشی از درامدم و بدم به امور خیریه! بازم نشد می دم خدا یا شکرت,HAPPY
یه ترم هم باید وقت بزارم به اینچس ترما یاد بدم از اتاق میرن بیرون درو پشت سرشون ببندن.,ANGRY
پدر و مادرم هر دو کارمند بودند، نه تفریح خاصی داشتند، نه مسافرتی رفتند، بعد از تمام این سالها تلاش سرمایهشان روی هم الان با احتساب خانهای که توش زندگی میکنند چند صد میلیون تومنی میشه. خبر اختلاسهای چندهزارمیلیارد تومنی رو که میشنوم یاد همهی کارمندهای بازنشسته میافتم,SAD
خیلی خوب بود. واقعا این دیمین شزل شگفت انگیز میسازه کارهاش رو. من کلا از رایان گاسلینگ خوشم نمیاد ولی خیلینظیر بازی کرده بود نقش رو. یکی از چیزهایی که باید دقت کرد وزن انسانیه که کارگردان وارد یک داستان علمی میکنه. چیزی که فقط حاصل «ادبیات» میتونه باشه.,HAPPY
واقعا این که پایان بندی انیمیشن ها دیگه برام غافلگیر کننده نیست ناراحتم میکنه,SAD
"اینکه اولین فیلم تعاملی هم با بلک میرر شروع شده باعث میشه کل قضیه واقعا ترسناک به نظر بیاد. آی مین یارو سه سیزنه داره تمام زوایای هولناک تکنولوژی و انسان رو به ما یادآوری میکنه، حالا خودش یه چیز جدید کامپیوتری-انسانی آورده داده. This is the end, my childern.We're all gonna die.",FEAR
یه پسر عراقی به یه دختر ترک/آلمانی تو آلمان تجاوز کرده و کشتتش بعدش فرار کرده رفته عراق ، تو کم تر از ۱ هفته پلیس بین الملل رفته اربیل ، دستگیرش کرده و با هواپیما امشب برش گردونده آلمان بعد تو مملکت ما رفتن شکایت کردن که چرا بحث تجاوز به ۱۶ تا دانش آموزو رسانه ای کردید!!,SURPRISE
روحش شاد و یادش همیشه گرامی?,SAD
جمله ی درخور کاری که نوشته ی اخر اسماعیل بخشی کرده پیدا نمیکنم. افرین ، درود به شرفت مرد. #اسماعیل_بخشی,HAPPY
جمله وزين آخرمم بگم برم بخوابم پسرا دلم به حال خودمون ميسوزه! بايد عاشق اين موجودات ترسناك بشيم،خداييش حيفه! اكثر اين احساساتي كه بخواي خرج يه دختر كني خداييش حيفه #صادقانه #با_احترام,SAD
چقدر شگفت انگیزان خوبه,HAPPY
خدا پدر و مادر مسئولان دیجی کالا رو بیامرزه که جعبه دارو و کمک های اولیه گذاشتن اینجا...آرامبخش معده توش بود...خوردم و منتظرم تا اثر کنه بتونم تمرکز کنم.,HAPPY
همزمان با فوت مشکوک شاکی #تعرض_جنسی رئیس کمیسیون اجتماعی، 2هفته پس از فحاشی #نماينده_سراوان و افشا #سرقت_علمی او، درایامی که فیلم رفتارهای خارج از عرف برخی مجلسی ها نقل محافل شده،حجت الاسلام #زائری برای گفتن اینکه «شرم براین #مجلس باد» به درخواست برخی نمایندگان #ممنوع_التصویر شد.,SAD
وسط چت شب بخیر گفت بهش میگم مگه نمیدونی بدم میاد چرا میگی؟ میگه عزیزم اگه میدونستم میخوای برینی تو اعصابم زودتر شب بخیر میگفتم انقد زنگ زدم گوشیشو خاموش کرد =)))))) اگه میخوایید مغز بگایید بلد نیستید در خدمتم.,ANGRY
شیش صب با استرس اینکه امروز ساعت ۱۱ امتحان ریاضی ۲ دارم و یادم رفته و هیچی نخوندم پریدم. از شدت تپش قلب داشتم سکته میکردم که فهمیدم ترم دو پاسش کردم ولی همش استرس داشتم نکنه یه توهمه و واقعا امتحانشو دارم یه خوابِ خوش بهم نیومده,FEAR
همه عاشق بازیگر نقش “جعفر” تو فیلم جدید علاالدین شدن. منم بدم نیومد . #هات_جعفر #HeyJafar …,HAPPY
متاسفانه اون جیزی که سفارش دادم نبود...از شگفت انگیز خریدم...مدل جی بی ال مگه از سامسونگه ک روش سامسونگ نوشته بود ...بعدم تو مشخصات نوشته 16 ساعت کار کرد ولی همش 3 ساعت شروع میکنه میگه Low Battry,SAD
هم زمانى مخاطب قرار دادن مقام معظم رهبرى با چهره مسئولين مربوطه حركت زيبايى بود كه امسال كارگردان و تصويربرداران صدا و سيما در مراسم سالگرد حضرت امام انجام دادند! از #موشكى خنده سردار #حاجیزاده تا #برجام و چهره #روحاني و #صالحي! #یکی_بزنند_ده_تا_میخورند #از_همین_فردا #حكم_حكومتي,HAPPY
داماد اقای عضو شورای عالی امنیت ملی در لواسان مشغول ساخت غیر قانونی ویلا شده یک گزارشگر رفته و گزارشی تهیه کرده امروز داماد و کارگراش با بیل و کلنگ رفتن در خونه همسایه ای که با گزارشگر همکاری داشته زن و بچه تو خونه تنها و مرد خونه نیست. یکی نیست جلو داماد دریاسالار قلدر رو بگیره؟,ANGRY
باید قبول کنم که ریاضت لازم برای موفقیت رو نمیکشم باید قبول کنم تنبلی میکنم رویاهای بزرگ ندارم برنامه ندارم انگیزه ندارم باید یه کاری کنم,SAD
روحش شاد و یادش جاودانه باد,SAD
زائو روی تخت بود داد میزد، یا خدا یا پیغمبر یا امام، دید فایده نداره داد زد: منووووچهر فیلم رو مثل ماتریکس اسلو موشن تصور کنید، منوچهر کوبید با پا به در و با شدت اومد داخل کنار زنش پرسنل مبهوت,SURPRISE
هر کدوم ازین دخترا با اتهامای سنگین مواجه ان و عجیبه که اونطور که باید خبرهاشون کار نمیشه,SURPRISE
یه بار تو دربی موقع گرم کردن بازیکنا، کاشانی(تدارکات پرسپولیس) ۶ تا توپ کاشت رو خط شش قدم که طارمی یکی یکی بزنه تو گل خالی و تماشاگرا تا ۶ بشمارن. طارمی سومی رو زد بیرون و کل استادیوم ترکید از خنده. دیگه طارمی بقیه رو توپارو نزد و بعدش هم دیگه بازیکن نشد,HAPPY
حیرت آوره ! کاری که یک سگ در حق همنوع خودش انجام میده ! ج.ا طی #چهل_سال_دیکتاتوری دقیقا عکسش انجام داده ! جامعه رو آلوده کرد، انسانیت رو کشت و ایران رو به محاق برد ! در شهر خوی پس از اینکه شهرداری اقدام به از بین بردن سگهای ولگرد کرد سگی زنده میخواهد سگ مرده را نجات دهد,SURPRISE
آقای عالی آیا اگر خود شما جای آقای تاج، آقای ایکس، آقای ایگرگ و ...(چندین و چند نفر دیگه که شما اسمشونو نیاوردید و منم نمیارم) بودید، رضایت میدادید؟ شما که تاب چندتا انتقاد (نه تهمت و افترا) از هوادارای استقلال رو هم ندارید، اول اونا رو از بلاک خارج کنید العاقل یکفی بالاشاره …,ANGRY
در حد مسواکای یکبار مصرفه، نسبت به قیمت تو شگفت انگیز هم نباید بیشتر از این توقع داشت.,SAD
درود بر خانم مریم رجوی که با هوادارانش در اجلاس ورشو صدای مردم ایران در این سرما شدن #FreeIranWithMaryamRajavi,HAPPY
این دبیوهای پی در پی و شبیه هم تو کیپاپ دیگه داره عصبیم میکنه,ANGRY
مسعود فراستی تنها کسی هست که یه تنه دربرابر این زوال معنا در فیلمسازی سینمای ایران ایستاده و انتقاد کرده . اینکه بهش توهین بشه اونم از طرف یه بچه بی سواد وبی ادب حقش نیست و باید به شدت با اون مجری برخورد بشه . هرچند سنگ بدگوهر اگر کاسه زرین بشکست ،قیمت سنگ نیفزاید و زر کم نشود.,SAD
 ازش متأسف نباش عزیزم!!!,SAD
این همه خشم و بغض و عصبانیت برای چیه ؟ روانکاو ها می دونن وقتیکه یک نفر با انگشت اشاره و با این خشم فریاد میزنه ، چقدر معنی پشتش هست ، چقدر این بچه در بچگی و در مدرسه از طرف خانواده و جامعه با همین انگشت اشاره مورد تهدید قرار گرفته ، دلم به حال این بچه بسیجی و شاگردانش سوخت ?,SAD
تسلیت ب خانواده های دریانوردان ملت ایران روحشون شاد,SAD
وای فکر کنم دیر رسیدم. کی مُرده؟ منو تو غم خودتون شریک بدونید . اگه خواننده بود من با همه آهنگاش خاطره داشتم اگه بازیگر بود من با همه فیلماش زندگی کردم. خلاصه هر کسی بود من عاشقش بودم. من دیگه اون آدم سابق نمیشم بعد از مرگ اون :(,SAD
سوار تاکسی شدم #رسید داشت ذوق زده برای اولین بار استفاده کردم. خیلی حال داد. کی بشه از کرایه نقدی راحت شیم کلا,HAPPY
پدرم یک نفرت عجیبی نسبت به گربه ها داره و به نظرش بخشی از بدبختی نسل بشر گربه هان. هردفعه هم با استدلال سعی میکنه این نفرتش رو توجیه کنه. نمیدونم بابامکیو در جهان قبول داره،ولی به طور مثال خود مارکس هم از قبر بیاد بیرون و بگه این نفرت و استدلالش غیر منتقیه نمیپذیره و خشم دوباره.,HATE
آدمیزاد یجوری ساخته شده که یا نمیخنده یا وقتی هم میخنده تو اوج خندههاش ته دلش غم غریبی حس میکنه فلذا کاش #گل_رز_سرخ بودم...,SAD
و كاش سقف اين آسمان بلندتر بود تا تمام غم مرا جاي دهد...,SAD
يه عادت خوبى پيدا كردم، يه چن روزيه همكاراى رو اعصابم كه ميان تو فكرم تو دلم ميگم گمشو بابا! بعد يهو دنيام تبديل ميشه به گلستان. خيلي خوبه. :)))),HAPPY
چقدر ناراحت شدی؟سوال درستی پرسید دیگه,SURPRISE
شما هر توییت طنزی رو ببینی زیرش حتما یکی هست که نوشته باشه “وای خدا لعنتت نکنه وسط مترو پاچیدم از خنده”.,HAPPY
چطور میشه بین اینهمه انسان غمگین یه پیرزن محجبه نیششو تا بناگوش وا کنه!!!!؟؟؟???ا,SURPRISE
همهش اون حرفش توی سرمه که گفت من سعی میکنم همیشه بخندم و شاد باشم، هر چند شبهایی بوده که از شدت درد بیماری [سرطان] تا صبح توی خیابون راه رفتم و دویدم روحت شاد حسین محب اهری عزیز,SAD
افرین اقای سولاری از حرفی که تو کنفرانس خبری زدی خوشم هنوز میشه بهت امید داشت,HAPPY
یه جایی هست توی زندگی که دلت گرفته، ولی مجبوری بخندی و شاد باشی؛ بهش میگن اوج بدبختی ! لویی سلین,SAD
 اون روحانیه با شخصیت از ترس ریده بود تو خودش ?,FEAR
یک پلان امید بخش از#حیات_وحش_ایران درود بر محیطبانان شریف ایران #مستند_پازنهای_خانگرمز #بهمن_ابراهیمی,HAPPY
خداوندبه بازماندگان این حادثه اسف بارصبرعظیم عنایت فرماید،آمین.روحشان شاد,SAD
پاسخ شایسته علی انصاریان بازیکن سابق فوتبال به روحانیای که دربرنامه«سمت خدا»اظهار کردمردم منتظر کمک مسئولین نباشند. آفرین به شرف و غیرتش,HAPPY
امروز رسید به دستم با خیلی از موزیکا امتحان کردم از صبح دارم باهاش موزیک گوش میدم خسته نشدم . اصلا توقع نداشته باشید بعد از خرید این محصول از شرکت معتبر سانرایز و گوش دادن به موزیک یهو بگید ووووو عجب چیزیه نه . خوبه اما میتونست خیلی بهتر باشه . من با ipod موزیک گوش میکنم و از خریدم خیلی راضی نیستم,SAD
من هربار که به سمت یک مرد رفتم چیزیو از دست دادم، اولین بار پس از حس شگفت انگیز اولین عشق و اعتراف بهش غرورمو ، بار دوم اعتمادم رو،بار سوم عزت نفسم رو، بار چهارم اعتقاداتم رو، بار پنجم موجودیتم رو، و بار آخر خود حس عشق رو... یکی به من بگه چرا باز به یک مرد یا نر فرصت همراهی بدم؟,SAD
الان اتفاقی یه نگاهی به کانال شرارت انداختم عکس گذاشته مهدی گوره خر یکی از خوبای تهران پارس!به جرم قمه کشی عربده کشی تجاوز به عنف حمل سلاح گرم ادم ربایی زندانیه دعا کنید زودتر آزادشه!! خوب تهران پارس اینه بدش کیه؟! حالا اینا به کنار دعا کنیم آزاد شه؟!!!,SURPRISE
کاشکی زن بودم تو آمریکا،میرفتم به جمهوری خواها اتهام تجاوز میزدم سالی دو سه میلیون دلار هم درامد داشتم... :(,SAD
"نامه احمدی نژاد به رهبری از خداوند منان برای حضرتعالی، ""موفقیت"" در اتخاذ تصمیمات اساسی و ""به موقع""، در جهت خواست مردم و .............مسالت دارم....! #احمدی_نژاد داره به ""#ولی_فقیه درس ""زمان شناسی"" میده...! همینقدر بیشرم و وقیح کجا رفت اون ادعای مرید و مرادی...؟؟؟",HATE
طی یک حرکت خودجوش بعد حدود 8 سال کلش اف کلنز رو پاک کردم چون همش توش دعوا بود توییتر رو از گوشی پاک کردم چون همش توش دعواست گروهای تلگرامم که توش دعوا بود پاک کردم کلا از هرچی تنشه بیزار شدم دارم پیر میشم فکر کنم,HATE
تبریک به همه ی دوستانی که خودشون رو جای #ارش_صادقی گذاشتن و واقعا با دلشون اشک ریختن... و اما #علی_شریعتی حالش اصلا مساعد نیست #SaveAli,SAD
 اخه خودش گفته بوده من لردم،بعد لر ها هم ناراحت شده بودن,SAD
به نشانه #اعتراض به وجود جمهوری اسلامی، به نشانه اعتراض به نبود #دمکراسی در کشورم، به نشانه اعتراض به ریخته شدن #خون_معترضین، #کودکان_گرسنه_کار، زنان مظلوم کشورم، #رانتخواری، #دزدی، #قتل، #تجاوز، رهبر حقیر را آتش میزنم #DownWithKhamenei,ANGRY
واقن عجیبه تو این هوا هنوز سیگار میکشیم,SURPRISE
"این دفتر برای عزیزانتون که درنظر دارید بیادماندنی ترین هدیه رو بهشون بدین بسیار مناسب است پیشنهاد میدم حتما""برای انسانهای عزیز و فزهیخته زندگیتون سفارش بدید من که تصمیم دارم چندتا دیگه سفارش بدم طراحی و ایده چوبی بودنش فوق العاده اس",HAPPY
وسط خوشحالیهاتون برای پیروزی حزبالله، گاهی هم از خودتون بپرسید چرا مردم کشور خودتون به شما اقبال ندارند؟ چرا انتخابات پشت انتخابات در شرایط نابرابر و با دوپینگ و رانت و حذف رقیب، باز هم دستتون از رای صندوق کوتاهه؟ فکرکنید؛ شاید بفهمید برای حفظ قدرت راههایی جز چماق هم وجود داره,ANGRY
امروز ۹ شهریور #روز_ملی_یوزپلنگ_ایرانی است؛ خانواده های زندانیان حامی محیط زیست پیام میدهند و تقاضای پیگیری وضعیت آنها را دارند. بعنوان یک نماینده مجلس در حدود مقدوراتم تلاش کرده ام صدای آنان را بگوش مسئولان برسانم. شرمنده ام که بیش از این کاری نتوانسته ام بکنم.,SAD
البته یه جلسه دیگه هم خوابیده بودم! که از خنده بقیه پاشدم! که داشتن به کلمه رو تخته میخندیدن! :دی,HAPPY
اگر وست ورلد نمیبینید پس از چی لذت میبرید؟,SURPRISE
چه حس گهی خدای من خیلی عصبیم,ANGRY
"منظور از ""ایرانیان"" همه ی اقلیت های قومی و مذهبی است نه به زعم شما چند نفر.توهین این رسانه به هم میهنان آذری و عرب زبانمان را فراموش نکرده ایم.رسانه ای که رسالتش دروغگویی و تبلیغ خشونت است و منافع گروهی را به مردم ترجیح می دهد. حال ما پدرسوخته ایم یا این رسانه یا شما؟",ANGRY
انقلابی موذن جامعه است و اگر خواب بماند نماز امت قضا میشود بر همین مبنا ما بانگ #خطای_نابخشودنی را طنین اندازکردیم تاامت برای ادای تکلیف واجبش بیدارشود الله اکبر از غفلتی که برخی از مسئولان کشور را فرا گرفته #گام_دوم_انقلاب #پالرمو_علیه_معیشت #شفافیت_آراء_مجمع,SAD
#صبحتون_قشنگ همراه با موفقیت خیر و برکت در کارتون لبخند رو لباتون شادی تو دلاتون خداوند همراه لحظه هاتون سه شنبه ۲۳ بهمن ماهتون پر از شادی و آرامش,HAPPY
_جالبه #مسیح_علینژاد رابطه نـامشروع خودش رو در 15_16سالگی که حــامله شد رو #آزادی میدونه!؟ امـا رابطه مشروع با رضایت خانواده و دو فرد زیر 18 سال رو ظلم و شرم آور میدونه!؟ _اینجاست که باید بگی (  ) لــدفن خفه شو!؟ #ما_آدمیم,ANGRY
پدرومادر عزیزم امیدوارم که همیشه سلامت شادوپراز ارامش  و دراسایش ببینمتون ولذتتون روببرم وهی خداروشکرکنم وقربون صدقتون برم البته تودلم چون خجالت میکشم بروز بدم متاسفانه عاشقتونم خداروهزاران بارشکرکه هستین که رابطه ی خوب وپراز عشق ودوستانه ای باهم داریم خدای عزیزم ششششششششکرت عاشقتم❤️❤️❤️,HAPPY
"در شلوغی اتفاقات این چند روز، تحصن و اعتراض آقای فردین فرمند، نماینده محترم مردم عزیز آذربایجان شرقی، نسبت به ""گرانی و مشکلات اقتصادی"" ستودنی بود یاشاسین آذربایجان",HAPPY
روحش شاد یادش برای همیشه گرامی …,SAD
سلام من خودم طلا فروشم  بسیار خوب  بود متشکر از دیجی کالا  من سفارش داشتم تا بدم بسازن اماده بود  و زیبا,HAPPY
همیشه اعصابم خورد میشه وقتی به راه حل وضعیت الان ایران فک میکنم و چیزی پیدا نمیکنم! امروز سرچ کردم ببینم چیزی پیدا میشه یا نه! به عنوان مثال:  … یکی از مواردی که اشاره کرده، شرکت در انتخاباته! حتی انتخاباتی که توش ممکنه دستبرده بشه یا نتیجهش بیتاثیره!,ANGRY
…شب رسیدم خونه، برش داشتم، ۹۶ صفحهی پر نوشته بود. شروع کردم به خوندن، از همون چند صفحهی اول فهمیدم بحث سر چیه. تموم شد، عصبانی بودم، مجبور شده بودم تمام خشم و انزجار و نفرت سالیان درازو باز مرور کنم…,ANGRY
درود بر ایرانیان اشرف نشان و هموطنان شریف و آزاده که با همت والاشون و شاهکاری که در ورشو خلق کردند حشمت خان رو هم سر شوق آوردند و مجیور کردند که با هنرنمایی خودش از زحمات اونها تشکر کنه . #FreeIranWithMaryamRajavi #IStandWithMaryamRajavi #WarsawSummit …,HAPPY
اول از آزادی حجاب شروع میشه بعد آزادی در دین بعد استقلال و آزادی زنان که نصف جمعیت رو تشکیل میدن بعد ارتقاء آگاهی جامعه... و بعدش هم آزادی در انتخاب حکومت و مسئولین بر اساس شایستگی... آفرین به #دختران_انقلاب,HAPPY
واقعا مجبورین اینجوری تولد تبریک بگین؟!!,SURPRISE
خب یه مرور کنیم: شازده یه فرجگرد داره، فرجگرد یه منشور داره که توش گفته سلبریتی هارو بایکوت کنین. بعدش یه شبکه داره، که اونجا سلبریتی نیوز داره و به مردم میگه پاپاراتزی بشین. از اون یکی طرف خود شازده ثانیه ای برای تبریک کوچکترین شیرین کاری تیم ملی هدر نمیده. کسخل گیرمون اوردین؟,ANGRY
ده مین سالگرد تاسیسBBCرو خدمت رهبرمعظم انقلاب آخوندای مفتخور وشارلاتان اعم از اصلاحطلب و اصولگرا،برادران دالتون آقازاده های انگل،چپول های بی شخصیت علی الخصوص فرخ نگهدار وعلیز،بهنود، وقیح الله مهاجرانی و امت غیور درصحنه و سایر عوامل پشت صحنه تبریک وتهنیت عرض میکنم,ANGRY
لطفا بیاین و به من بگین آیا شما هم همش میترسین نکنه برای عزیزانتون اتفاقی بی افته? آیا با ترس و لرز اخبار میخونین? بیاین و به من بگین چه طوری مدیریت میکنین اين ترس و استرس رو,FEAR
من از رایحش خیلی خوشم اومد.قیمتش هم نسبت به فروشگاههای دیگه حداقل 80 هزار تومان پایینتره.تا گرون نشده دو تا دیگه هم میخوام سفارش بدم.ممنون از جنسهای خوب ومنصفانه بامیلو.,HAPPY
یه رفیقم اربعین رفت کربلا بعدن کریسمس هم تبریک گفت، تولد زرتشت هم امروز استوری کرد. داداش سالاده مگه؟ :))),SURPRISE
عطر سلیقه ایه. من تو پیشنهاد شگفت انگیز خریدم از بو و طراحیش خوشم اومد.,HAPPY
تُف به هرچی صَلاح دیده. دوست داشتم الان همه بهم میگفتن تروریست ولی وقتی جنگ تموم شد به همه نشون بدم که با غیر نظامی ها کاری نداشتم. هر چند کور که نیستن میبینن,ANGRY
قیمت داروهای پیرمرد و زنش شد400 هزار.گفت چرا؟دکتر گفت داروی خودتون رو 100تا نوشته.گفت 50تا بده.دکتر گفت بگیر،هفته دیگه همین هم تو بازار نیست.گفت،وسعم نمیرسه.داروی خانمم واجب تره کاش مسئولان توی داروخونه ها بشینن،گرفتاری مردم رو از نزدیک ببینن.اگر غیرت داشته باشند،زنده نمیمونن!,SAD
" ""باسلامدو روز دستگاه تحویل گرفتم برای غبار رویی منزل و تمیز کردن ماشین عالیه .من برای ماشینم گرفتم که دمندگیش بسیار کارایی داره و قوی است اما مکندگیش زیاد نسبت مکنده بودن تعریف نداره ولی درکل من ازش راضیم و قیمت تو شگفت انگیزش مناسب بود.ممنون از دیجی کالا عزیز.""",HAPPY
حقارت واژه ها را وقتی دیدم که نتونستن مهربونیاتون رو توصیف کنند به اندازه تمام خوبی های دنیا براتون آرزوی موفقیت دارم. #تولدتون_مبارک_بهترین #فرشته_عسکری,HAPPY
یادم نمیاد كی برای شكست تیم مورد علاقم اینجوری ناراحت شده باشم!جوری خالی كردم ك از خودم انتظار نداشتم! مرسی از 80 میلیون ضربان قلب! خدا قوت ایران!,SAD
کنار من نشسته میگه تولدتو تبریک نگفتم راستی، گوشیشو در آورد استوری گذاشت تولدت با تاخیر مبارک بعد منو تگ کرد، حالا من کنارش نشستما. خیلی سخت شده فهمیدن آدما.,SURPRISE
شما ببین یووه چه قد چرک و نجسه ک تو ایتالیا هوادارای همه تیما هشتگ #JuveOut رو کار کردن تا اعتراض خودشونو به این غده ی نجاست نشون بدن,HATE
روابطعمومی #سروش برام این خبر رو فرستاده که تو روزنامه کار کنیم؛ اینکه چرا فکر کرده ما خبر از سروش میریم، اون هم خبر دروغ به کنار... سوال اینه که چرا مسئولان سروش تو #تلگرام فعالن و اونجا خبررسانی میکنن؟!,SURPRISE
کانون های شورشی به ولایتی اسوه بی لیاقتی و همه مسئولان بی لیاقت نظام آخوندی وعده مرگ ظالمان سخت وبی امان را می دهد ای آخوندهای عمامه دار و کت وشلواری نظام آخوندی مطمئن باشید که جزای چهل سال نکبتی که به مردم ایران تحمیل کرده اید را خواهید داد #کانونهای_شورشی #شوراهای_مقاومت,ANGRY
چه جالب... این اتفاق برای دوست یکی از دوستای منم افتاد! ولی بااین تفاوت که چیپس و ماست تنهایی توی خونشون میخورد و مرد...گفتن در اثر ضربات فیزیکی جان به جان افرین تسلیم کرده   …,SAD
اینقد امروز غروب غصه دار و ناراحت بودم داداشم از کلاس برگشت با یه پلاستیک بزرگ پفک و چیپس ، خو من عاشقش نشم بچه ام با اون یذره پول تو جیبیش اینجوری فکر خوشحال شدنمه.,HAPPY
از مردم عزیز تقاضا داریم یه چند وقت از بیشعوری نمایندگان، اختلاس مسئولان، بیکفایتی مدیران و خرابی وضع مالی هموطنان کوتاه بیان و مشغول فیلترینگ اینستاگرام بشن. …,ANGRY
چه خوب میشد همه مسئولان اینجوری ساده و بیتکلف با خانواده بین مردم میاومدن. اینجور کارها فقط از دست مدیران #جوان برمیاد از  گرفته تا  . نمایشگاه #ایران_نوشت,HAPPY
امروز تولد بابامه و من اونقدری پول نداشتم که براش کادو بخرم و فقط یه تبریک ساده گفتم. بمیرن مسئولایی که میتونن کاری کنن و نمیکنن و من بعد ۱۸ سال درس خوندن بیکارم. #غمگینم #بیکاری #بی_پولی,SAD
وزیر محترم  علاوه برپیامک های مزاحم روزانه، اخیراً پیامکی روی گوشی دریافت کردم که حیرت کردم!! بیش از یازده ماه پیش بخاطرهمین پیامک ها از شماره های ارسال کننده پیامک در 195 شکایت ثبت کردم،چند روز اخیر از 195 چند پیامک رسیدگی به شکایت برای همون شماره ها رودریافت کردم! …,SURPRISE
وقتی میدونین همینجاس حتی اگ باهاش حرف نزنین اونقدا دلتون تنگ نمیشه ولی کافیه یکیتون بره مسافر و.. عجیبه واقعن شدت تاثیر روانیش,SURPRISE
يه سري روزا ايام به كامِ همه چيز شيرين و خوب.يه سري روزام اصلاً نميخواد به كام باشه.هرچي فكر منفي و بد و حس بد مياد و يقه آدم ميگيره.هم زمان ممكن هرچي اتفاق بدم هست بيفته. دلم ميخواست از حس خوب روزاي خوبم يه ذره ميتونستم پس انداز كنم براي روزايي كه به كام نيستن.,SAD
در تاریخ ۵۰۰۰ ساله ایران، ۱۲۰۰ جنگ و تجاوزِ بزرگ ثبت شده است. یعنی هر ۴/۵ سال یک تجاوز. اینجا به نظر، مهم نیست چه کسی حکومت کند، تجاوز پای ثابت زندگی است. اینجا اختلال پس از استرس و تروما(#PTSD) تشخیصِ و سرنوشتِ همه ایرانیان است.,SAD
ملت رفتن زیر آخرین پستهای اینستاگرام مرحوم گفتن روحت شاد. (؟),SURPRISE
دورود بر مسیح وتمام زنان ودختران با غیرت ایران که ترس در وجود دیکتاتور انداختن,HAPPY
کنار تمام آدم های متعفن مدافع اسرائیل،یکی از گروه هایی که مغفول موندن اون متوهم هایی هستن که حس ناسیونالیستیشون گل میکنه و دائم میشنویم که نصف اسرائیلیا ایرانین و عمه مامان بزرگ نتانیاهو ایرانیه. خب باشه به جهنم! این رجوی های امروزی منزجر کننده هم تخم و ترکه ی ایرانی دارن، خب؟؟؟,ANGRY
پیام فروتنانه ای که با تواضع به قلب ها رسوخ میکند و به نوشته ام وارد میشود #مريم_رجوي سمبلی برای زنان جهان است و بزرگترین موفقیت او ایجاد رابطه ای منسجم و برادرانه در سازمان مجاهدین است الأديبة نورة طاع الله #FreeIranWithMaryamRajavi #IStandWithMaryamRajavi #Iran …,HAPPY
ولی این یکی از حیف ترین حیف ها بود... دمشون گرم ولی... همون چند ثانیه شادی قبل از مردود اعلام شدن گلم خیلی حال داد. #ایران_اسپانیا #تیم_ملی,HAPPY
پشت آمبولانس در ترافیک وحشتناک صدر اومدن و به موقع به کلاس رسیدن جزو زمان هایی محسوب میشه که حس سوپرمن به شما دست میده !,HAPPY
ناظم متجاوز قطعا مقصره و باید محاکمه بشه اما ویدئوی کلاس و صحبت بچه ها رو دیدین؟ احساس میکنی دانش آموزا قراره به ناظم تجاوز کنن! شور و شوق و هیجان و کنجکاوی مفرط و عطش وافر و بیشرمی افسار گسیخته رو از لحن صحبت شون حس کردین؟!شما هم مثل من تنتون لرزید؟! #تجاوز_به_دانش_آموزان,FEAR
تو خوابگاه فیلم ترسناک نبینین تو خوابگاه فیلم ترسناک نبینین تو خوابگاه فیلمترسناک نبینین تو خوابگاه فیلمترسناک نبینین,FEAR
زندانی سیاسی مجید توکلی، طرفدار تحریم ایران و سردسته ی اهانت کنندگان به مقدسات تو نشریات دانشجویی و یکی از لیدرهای اصلی فتنه ۸۸ که موقع فرار با لباس زنانه دستگیر شد.حالا شده ایده پرداز رسمی شورای شهر تهران! ما به خیانت مسئولین عادت کردیم یا مسئولین به حماقت ما؟!,SURPRISE
اعصابم خرد شد اینو دیدم واسه چقدر پول، اجازه میدن اینجوری باهاشون برخورد بشه و به شخصیتشون توهین بشه؟ گل بگیرن اون اینستاگرامو …,ANGRY
از اینکه مجبور باشم وقتی بیدار میشم زنگبزنم یا پیام بدم بهیکی و حالشو بپرسم حالم بهم میخوره.,HATE
تو كتابخونه يكي بغلم بود و داشت بلند حرف ميزد برگشتم تا تذكر بدم ديدم استاد بيوشيمي ترم اولم بود:/ هيچي ديگه پشم ريزون به درس خوندنم ادامه دادم.,FEAR
تو پارک داشتم میومدم دختره و پسره یکم بغل کردن همو و لب گرفتن و بعدش خدافظی کردن، یه زن چادری اونطرف وایساده بود دختره که از کنارش رد شد شروع کرد بهش اعتراض کردن، بابا دیگه لب گرفتن دوتا جوون بالغ از ازدواج پیامبر ۴۰ سالهی جاکش شما با دختر ۷ ساله بدتر که نیست,ANGRY
در چهلمین سالگرد حکومت جهل و خشونت جوانی دارد در زندان جان میدهد. #RescueArashSadeghi,SAD
حرفها و اعمال مسئولان کشور برای من فقط نشون دهنده عمق شکافیه که بین مسئولین و واقعیت جامعه و مردم هست. فقط نمیدونم که این شکاف ناشی از عدم آگاهیه یا عدم توجه و بیتفاوتی. …,SAD
شعار نویسی یاران قبل از ترند شدن #AyatollahBBC و یک رسانه منفور بین ایرانیان که تمام قد پشت ارمان های اخوند ایستاده و از ان دفاع میکند (چالش حذف شبکه ایت الله بی بی سی از لیست کانال ها ),HATE
نمیدونم چرا درست وقتی که همه دارن از ایران فرار میکنن و میرن من به این شدت دارم کار می کنم!!!,SURPRISE
