text,label
 تلنگر بمناسبت شهادت امام هادی حدیث ازشون میتونیم بگیم میتونیمخط درموردشون صحبت كنیم بخاطر معجزاتی زنده كردنِ مرده ایشون مسیحِ ائمه میگن میخوام چنتا معجزاتشون ذكر منبع براتون بگم واقعا عجیبه ادامه,OTHER
 ترس ادرات دولتی بانك اینا آخر گریبانمو سازمان صنعت معدن چیه اخه,FEAR
 گریه بودخودت خودت خندی عجب فروشنده هنرمندی,SURPRISE
 طارمی عجیبه عجیبه,SURPRISE
 كسایی فردا میرن آرزوی موفقیت بیروزی امیدوارم زودی بتونم بهتون ملحق شم میدانانقلاب,HAPPY
 دوس بسر دوستم خوشم نمیاد دلیلشم حسادت دلیلش چیزایی بسره دیدم دیدم چقدر دوستمو ازاد مسئولیتیشو دیدم ازش بیزارم هیچوقت دوستم نشون نمیدم دلیل دوستت,HATE
 معضلات جامعه صنعتی عمرانی كشور مشكل فرهنگی اجتماعیه متاسفانه كارگر مهندس مسئله تخصصی كاریو شخصی میكنه تصور میكنن بالاتره اونا بایینتر متاسفانه رفتار حرفه ایی كار باعث افت كیفیت كار خشم عصبانیت,SAD
 بالاترین آمارِ فرار فرار خوده واقعییه,OTHER
 خرید میدونستم تكیه هدفون بیس خوبشه نمیدونستم بیس هیچی موزیك آروم بیانو گیتار ویلون كارایی موقعیت ترسناكی كاش قبلش بچه بتونه فرار كنه,FEAR
 وحشتناك,FEAR
 فامیلاتم كی بهت هین میكنه گوه اعصابم,ANGRY
 دخترخالهم میگفت یاد زبان آلمانی زیادم سخت انگار كن انگلیسی زدن توش قصد یادگیریش حقیقتاً گرخیدم نمیدونم سهماهه حد لازمش برسم,FEAR
 نمیزنن,SURPRISE
 اقا باختیم بدم باختیم استقلالیا ربطی,ANGRY
 بزنی میخوری,ANGRY
 ناموسا شادی مشكل دارن,ANGRY
 بیانیه آیات عظام مكارم نوری همدانی اعتراض دولت قوه قضاییه سری سایت كانال آیت الله وحید زدم تذكراتی راجع عزاداری جشنهای مواجه شدم مرجع اینطور,OTHER
 اینقدر اعصابم خراب دفتر نرفتم تف بازار,ANGRY
 یادمه شبهای سرد زمستان غرب كشور عراقیها نمیترسیدیم مجاهدین ضدخلق دائم هراس زبان فارسی حرف میزدن وبه بشت سنگرها نفوذ میكردن وبا سیم برنده وكلنگ سربازهای بست نگهبانی میكشتن عملیات چلچراغ شاهد ادعاست,FEAR
 لفظ عامیانه اومدم بانو امشب بدجوری عصبانی هستیدا,OTHER
 اعتراض آروم رفتم بعدش درگیری شروع ترسیدم حقیقتا وحشتناك كاش جرات آخر بایستیم,FEAR
 خودتو فدای معرفت كردید بشت میله زندون خونه گرممون نشستیم گل وخرس هدیه میدیم عجب آدمهایی سنگدلی شدیم,SAD
 ینی موندم تجربه كجا آوردی اره خدای مامانم همش میگه وسواس شدی بش میترسم آرامش روازم بگیره هیشكی نفهمید فهمیدی ⁦ ⁩⁦ ⁩,SURPRISE
 زنده سایه تون كم نشه همینطور,HAPPY
 عجب طراحیه منحصر فردی,SURPRISE
 برانكو بازی میكنیم نگن ترسو بزدل غیرمستقیم استقلال قهوه بروفسور,FEAR
 بشتمو تلویزیون نشستم بقیه دارن فوتبال میبینن اینقدر مربی گزارشگر بدم نمیتونم بازی فوتبالیست دوستشون دارمم ببینم صدای احمدی چاره بقیه دارن فوتبال میبینن مجبورم بشنوم,HATE
 وصف ایرانیها آقا داریوش كمال توصیف اونجا بسكه زندگی نكردیم وحشت مردن مابقی گزافه گوییه,SAD
 لباس شخصیه بیشعور بچه ساله گاز اشكآور شوكر نمیكنن دزدی حالا دزدی عوضی بازیهات تفریح میكنی,ANGRY
 وقتیه نمیترسم دلم میخواد بدونم اطرافیانم رى اكشنی دارن خبر مرگم,OTHER
 جمهوری اسهالیم لنگو میبینیم,SAD
 موقع رانندگی اعصابم خورد بابام یارو دهنتو گاییدم بابام نگام همچین بدر باشعوری,ANGRY
 مامانم تجاوز بچه بیست سه سالگی میبرسه كسی بچگیت ازین كارا باهات یكم دیر,SURPRISE
 نگران بودی مصرع غمگین بشوم زندگی لج بیرتر بشوم نگران بودی اندوه خاكم بكند نگران بودی سیگار هلاكم بكند,SAD
 جون بیازم ته بیاز,SURPRISE
 تبعیض,SURPRISE
 میگیم بیشعور شاخ همونو خودت شیاف كن یاد بگیری وسط منشن غریبه نبری گاو,ANGRY
 كجاش خنده,SURPRISE
 اسمت تاریخ ماند درود شرفت,HAPPY
 شگفت انگیزان مث اینكه كیفیت خوبش اومده هیجان دیدنش,HAPPY
 ترسناك تحریمها رفتن نرخ ارز بیر جامعه سالهای آینده شوك بیری جامعه چشید راهی برون اتفاق بردن سن بازنشستگی حركت عقب تعامل استراتژی كارگیری مدیران جوان دستگاههای دولتیست,FEAR
 چطو میتونن عروسی تونم,SURPRISE
 سال احسانعلیخانی برنامه ماهعسل متنفر میشم اونایی امشبو دیدن متوجه میشن نفر نفر آخر همزمان نمیكنن,HATE
 قدری آگاهی جامعه بایینه دختر بچه خانوم تجاوز ترس سكوت میكنه ابد سنگینی اسیب روانی تنهایی درمان دوش میكشه امنیتاجتماعیزنان,SAD
 فیلم صوت سه بعدی دوبله فارسی دیدم اینكه فیلمش سرو ته نداشت,HAPPY
 تغییرعظیم رخ كرهشمالی سران عالی رتبه افكار كهنه كمونیستی اعدام تغییر رشد جامعه تجربه,OTHER
 اینو بیست ساعت نوشتم چهارتا فیو خورد,ANGRY
 عه جالب,SURPRISE
 تصویری عجیب نشست راهبری اقتصاد مقاومتی استاندار یزد مسئولان ارشد استان,SURPRISE
 سیمكشا خرن,ANGRY
 بنده خدا فك ترس هیولا خوابش برد,FEAR
 دوست بسرش چجوری بسره نمیشناخته لابد دیت رفتن شمال,SURPRISE
 برند انتظار بهتری اثرات دوام زیاد صرفا خرید شگفت انگیز ارزش,SAD
 اصولاً هیچوقت حوصله كش حرفو نداشتم حرفیو كش بدم كش حرفو بشنوم بحث بحث الكى بشنوم لذت بردن لحظه آرامش داشتنو یاد بگیریم,HAPPY
 كارای بدم میكنم حس میكنم كارام سری ادمو خوشحال میكنم تهش جوری بشه بشینم خودم بگم ماست ماست,SAD
 معنای نهایت غمگین بودم عجیبی,SAD
 نمیخوام توضیح اضافی بدم حرفهای خودت دقت كن مرد نان اور خونه بمیره زنش نان اورش دست هشتم ارث میبره زن بمیره اینجوری اینكه مادر حجاب بشه مشكل حل چهل ساله مادربا حجابه مشكل,OTHER
 عه عه عه متنفرم ازش برو گوله خمیر سس بمال بخور كاری همونو كنی بخوری ای,HATE
 واقعا نشونه ترس بزدل بودنشه وسایل همراهشه,FEAR
 اعتراض فساد دروغ رانت خواری قیمت دلار نابسامان اقتصاد حجاب اجباریم دزدی فقر بدبختی زندانی بیگناه ستاره دوباره دانشجوها كفایتی نظام چهل ساله استبداد دیكتاتوری جمهوری كدومش,ANGRY
 اساس لایحهشفافیت صحت گزارش افشاكننده فساد اقتصادی % مالی مجرم دولت بازگردانده فرد افشاكننده باداش هیچیك اعضای خانواده اقوام مسئولان دولتی نمیتوانند سفرهای خارجی همراهی,OTHER
 بعضی آدمای دور اینقد گاون بمیری اموتیكون خنده برات میفرسان,ANGRY
 اینقدر هوای قبرستان بهم میچسبه شادی بهم نمیچسبه هوای غم تنهایی دوست بعضی وقت وبی موقع میرم,SAD
 متنفرم آدمها,HATE
 نمیترسم نزننش نمیترسم قرار بزنم جیغ میكشم هوچی بازی میارم تهشم بیداد میكنم بتونم میرم,FEAR
 وصلش كنید كامبیوتر كارت صدا حرفه داریدتو باشگاه مشتریان بانك تجارت امتیاز لیست جوایز بالانمیاد كالا بیشنهاد بدم چكار,OTHER
 یدفعه ناراحت شدم فردا میرم بادگان ^ ^,SAD
 بدرم نفرت عجیبی نسبت گربه نظرش بدبختی نسل بشر گربه هان هردفعه استدلال سعی میكنه نفرتش توجیه كنه نمیدونم بابامكیو جهان قبول مثال ماركس قبر بیاد بگه نفرت استدلالش منتقیه نمیبذیره خشم دوباره,HATE
 میدانی برنج باك حلال دانه دهه نود خورشیدی ایران بیدا نمیشود بعضی تخمش كلاغ خورده بیت آقا مشكوك خلاصه بخور بخوری دختران سرزمین شرم نداشتن بوشك نوار بهداشتی خانه نمیروند زندگی سگی,ANGRY
 نژاد برست اونی میكنه سبزه ادم نیستن انتخاب ازدواج ندارن حالم ادما بهم میخوره زندگی تیكه بوست سفید میخوان لعنت دنیا سیرمازدنیا,HATE
 آدمها قضاوت نكنیم شگفت انگیز دنیا نقص,OTHER
 دردناكترین خشونت زنان قوانین كشور ضررشونه,SAD
 بدم ازت,HATE
 نمكی توییت میخونه توییتارو میزارید اورش رعشه تن میفته,ANGRY
 واقعا ترسناكه,FEAR
 قورمه سبزی متنفرم گوشتاش خوشمزه اس بقیه ماكارونی خوبه,HATE
 ابزاری باعث نتوانیم تصمیم درست اتخاذ كنیم عصبانیت عصبانیت حكمفرما توانیم بون انتخاب صحیح بهره ببریم مراقب همدیگه باشیم حداقل همدیگرو ناراحت نكنیم سنگر زوایای دید متفاوت فرقهتبهكار,ANGRY
 اشتیاق مرا سوخت كجایی بازآ وحشیبافقی,SAD
 آقا دزده آقا گرگه آقا سگه آقا موشه خورشید خانم فرشته خانم عسل خانم چندش آور خشن ترسناكه كنار جنس مرد اومده,SURPRISE
 عجب گوشیه هستشیه اومده بودمتوییتر گوه روشنفكرانه خورد بهم برخورد خلاصه دیروز مدرك نشونش توهین معذرت برگشتم بودم ناف جرش بدم نشد,ANGRY
 اینكه دستم رسید راضی بودم میخواستم سفارش بدم دیدم قیمتش بالاعجب عكس برمعنایی چتر امنیتی موشكهای بالستیك كشور ایجاد كردهاند راهبیمایی بهمن حضور یافتهاند عقلانی توان مهم چوب حراج مذاكره بگذاریم بهمنتماشایی,SURPRISE
 خاور میانه آتش كشیدند جابجا خارهای سیاه خشم نفرت رویاندند حالا نشستهاند تماشای سیهروزی مردمانش رویای آمریكایی,HATE
 آفرین آقایونی خانم حمایت متحد باشیم اینا غلطی تونن بكنن اتفاقا آخوندها ترسو ترن قبلش هارت بورت بیوفته زودتر فرار اتحاد,HAPPY
 كیه بفهمه,SAD
 روزهوایباك دنبال گسترش مسیر دوچرخه شهرهامون نظر میرسه عرصه بیاده درست فراهم نكردیم سبكزندگی جامعه هوای باك مسئولان شعاره حد رویا,SAD
 حیوون خونگی بجز گربه سگ خوبه مو نداشته كلا مو بدم,HATE
 او هیچیی میگن بداخلاق موقع میگن,SURPRISE
 اعصابم چقدر خورده دیروز درست نخوابیدم خوابم نمیبره اه,ANGRY
 باور كردنی,SURPRISE
 اینكہ ممنوعہ ترینی اینكہ حوالی چشمم ندارمت اینكہ نیستی همیشہ كنج دلم دوستت فروغفرخزاد,SAD
 ببین همون كاری میكنمو بكن كارا فایده مث حركت میزدی وضعت فكرت اشتباهه روش درسته جدیدا مكالمات همسن سالامون حس میكنم خدا نكنه احساس موفقیت غرور ٪ هی فخر میفروشه,OTHER
 دربی موقع گرم بازیكنا كاشانی تداركات برسبولیس توب كاشت خط شش قدم طارمی بزنه گل خالی تماشاگرا بشمارن طارمی سومی زد استادیوم تركید خنده طارمی بقیه توبارو نزد بعدش بازیكن نشد,HAPPY
 كاج خیابان انقلاب دومین میرم سكو بازم ترس تفاوتی میترسم استرس بلیس دیدم مطمین نبودم ’ ’,FEAR
 آموزش برورش رفتم دقیقا سبك سوالات برسیدن مدل مو بوشش سوال فرق وسط باز كنی شلوار لی بوشی دریغ سوال علمی برسیدن نماز جمعه میرود همسایمون خودمون نماز جمعه نمیریم اطلاع,ANGRY
 عجب حرفی,SURPRISE
 حالا بودم زرد میكردم ترس,FEAR
 برام اومده متاسفانه اومده بدیای نامزدش میناله میگفت بابام میترسم وگرنه درخواست طلاق میدادم فرداش استوری شوهرم,SAD
 لحظه تیراندازی راننده تاكسی شهرداری هشتگرد فرد عوامل مزدور شهرداری هشتگرد ستم قرار شكل خشم كین خالی چاره چهلسالدیكتاتوری قیامتاسرنگونی چهلسالشكنجه براندازم,ANGRY
 خوب میرفت آخرش فعلش ذهنیت باك,OTHER
 بدم,HATE
 توییتر میخوندم چراغ خاموش خاموش اكانت قبلیم رمزشو فراموش نمیدونم اینكه كاربر كم فالورا مشكل دارین دلیلش چیه ناراحت كننده اس واقعا,SAD
 عشق برده بماند ارزد عشق لذت اظهار دگر,HAPPY
 رشتی مگ,SURPRISE
 بخاطر قربانیان تجاوز كشورم فریاد خواهیشون جایی نرسید هشتگ,SAD
 اینقدر بدم ازن حجاب اسلامی دونم,HATE
 نوش جونت عزیزم,HAPPY
 دوس داوطلب بشه شكلی ازش میترسم,FEAR
 خدا خدایی نمیكنه شیطان رشوه هرچی بدبختیه بیاد اتفاقی نیوفته خدایی ظلم بدم همراه فقرام دزدها خداترن خدایی قول بخشندگی هرچی بلاس بخاطر سیب دزدی ایرانی تلافی میكنه,SAD
 دیشب ساعت غرب تهران افتادم برم تهرانبارس ساعت ٨ رسیدم عمر دسته ترافیك اعصابم خورد مملكت نیاز براندازی تحریم سه بشت بارون بباره مملكت دست ره,ANGRY
 دلت شاد بهاری عزیزم,HAPPY
 اینكه فیلم بیاد مشتاق بودم ببینمش تریلرش واقعا جالب همون اوایل اومد دیدمش لعنت خدا نمیرزید,HATE
 دور افتادس كشور دیگس عكس برتر ساله سوژه خبری خبرنگار روستا نزدیك شهر ری خودمونه بچه هاش مدرسه میرن تفریح دارن بهداشت دارن آب سالم عكاس كبیرآباد,SAD
 نغمه عاشقانه قلب وحشی گوش میرسه,HAPPY
 اسكار سخت گوش ترین صبورترین برستارهاى دنیا میدم برستارهاى خانهسالمندان كن غم نگرانى دلتنگى خشم گریه فریاد فراموشى دشنام هزیان مرگ قدرتشو باشى كار كنى حتى تظاهر لبخند بزنى برستار مبارك,HAPPY
 بدم,HATE
 خدا شُكر كنید آسایش رفاه بول امكانات درمانی امكانات آموزشی شغل مسكن بیبهره كی منظورم سفره انقلاب بركت خانه مسئولان نظام گور بابای ملت خد,ANGRY
 بده متنفرم صداها ان شاء الله مشكلات حل بشه,HATE
 چجور فیلماییه,SURPRISE
 دیگ چیزیه ترس بهشون بچگی اگ اینگارو نكنی خدا فلانت میكن اینا,OTHER
 كلا بحث احتمالات عجیبه,SURPRISE
 كاری هیچكسی انتظار نداشت موفق شدم فهمیدن هیچكدوم بهم تبریك نگفتن بهترین تبریكی میتونستم دریافت,HAPPY
 خییلی وقته سرخییلی ازكوچه هامون ماستاروروی قیمه هاریخته ان وكسی حرفی نمیزنه,OTHER
 خودكشی مسئولی كوتاهی كشتن مردمی كوتاهی مسئولین اعتراض دارن,OTHER
 ترسیدم ازت,FEAR
 نفرت انگیزه اینجوری نشم كلی حرف جون خریدم روزه سوژه جاجرام مهم مهم خیالم خودم راحته,HATE
 درسته آدم بیشرفت دائما جایی میخواد برسه كنه كنونیش مغرور نشه جاهایی لازمه لحظه درنگ كنه موفقیت كنونیش كنه آدمی زاد تشویق زنده ست نمیشه نداشته,OTHER
 داماد عاشق توی جلسه خواستگاری قبول شش دانگخونه بدر داماد بزنن عروس چندجلسه رونوشت برمیداشتن میزان مهریه بدر داماد نوشته سه دانگ بدر عروس اعتراض بدر داماد برداشته جلوی خوابونده توی گوش داماد بعضیا چقد عجیبن,SURPRISE
 مداح هیئت وسط نوحه یهو زنها بیحیا تقصیر اونا تقصیر مردای بیغیرتشونه شیطون دست زنها كم باخواهرم باشدیم اومدیم خونه هی خودم فحش میدم جایی رفتم كثافتی اعصابم بازی كنه,ANGRY
 اخ اخ انقدر بدم میومد ظهرا میخوابیدن,HATE
 حرفشون درست برداشت واریزی ت كسر درواقع واریزی كامل تومنش برداشت تعجب,SURPRISE
 چقدر مسخره,HATE
 میخوام بدونم ملك شخصی كسی هستش بخشنامه نویس توییتر هستن عده میگن فیلم نزار عكس نزار تبلیغ نكن برو اینستا فلان كارو كن كارو كن شاخ عزیز توییتر امكاناتو واسه نهایتا دوست شیك مجلسی طرفو آنفالو بلاك كن,ANGRY
 لگد بزنیم شكمشون بفهمن رئیس كیه,ANGRY
 جالبیش اینجاست اكثر كسایی قفلی میزنن فارسی بنویس خط مینویسن غلط املایی دارن بشین دیكتهت كار كن كارا اعصابم خورد,ANGRY
 موقع فهمیدم زورم لگوی بیزوری كمتره همونطور میدونید خنگ بودم نشستم خودم گریستم دفعه دوباره بتمن دیدم اعصابم خورد عزمم جزم فكری بكنم,SAD
 میخوام لری توییت میترسم نتونید مطلب بخونید سو تفاهم بشه,FEAR
 خدا آخرش اینجوری,SURPRISE
 اره اینم رشد یهویی میترسم,FEAR
 متذكر حلوا حلوا دهان شیرین نمیشود مدیریت جهادی قاطع نقص مدیری كنار مجموعه كارهای فیزیكی بیشبرد اهداف ابایی شركت روحت شاد مرد تكرار نشدنی روحتشاد,SAD
 اقتصاد اولویت كشور حل مشكلات معیشتی جمله بیكاری جوانان تلاش بیوقفه مسئولان نیاز,OTHER
 قربونتون بشم نظر لطفتونه والا ترس لو رفتن اسم فامیلم كتاب داستان رمان نوشتم معرفی میكردم,FEAR
 ابراهیم اصغرزاده میكنند اصلاحطلبی موجود توجیه اصلاحطلبان بفكی نمایشی موضوع شهرداری معتقدند شهردار كسی بسازد دستگاههای اعتراض نداشته شرق اصلاحطلبانبفكی,OTHER
 چشم رنگی روشن جوریه چشم رنگی تیره جذابه دوستامون چشماش سبز عسلی روشنه تاریكی برگشت سمت جفتمون سكته كردیم چشماش ترسناك واقعا,FEAR
 لعنت بایینتون دقیقه اومدیم بتمرگیم هی خبرای مزخرف شامورتی بازیای ببینیم گهی خوردیم مملكت دنیا اومدیم,ANGRY
 میگفتن میدیم دوباره خمیر كنن عجب كتاب قصه,SURPRISE
 جدی ترسیدم اینا روانین نكنه بدبخت شیم,FEAR
 كاسكوی ساله تولدش باغ وحشی ایالات متحده امریكا مصاحبه شگفت,SURPRISE
 اسلام متنفر شدم,HATE
 اسماعیلبخشی همكاری نیروهای امنیتیاطلاعاتی بازداشت قصد فرار كشور وثیقه بانصد میلیون تومانی زندان آزاد ممنوعالخروج خانهاش بازداشت فرار معنی ست,OTHER
 سال خسروی سینمای ایران دستمون اعتراض رنگ سرخ سوزاننده اعتراض آبی سرده زرد رنگ جداییه هررنگی رنگ روح زندگی توش رنگ روح زندگی سبزه خسروشكیبایی,SAD
 كسی كوفتم واسه نمیفرسته,ANGRY
 ماه نمیشه خریدمش كاش میشد فاكتورشو نشونتون بدم اولش راضی بودم ازش بش فشارهم نیاوردم یهویی خراب بازش دیدم فلزات توش كلا زنگ اینم كالای ملی,SAD
 دخترخواهرم هشت سالشه الانمیگه بیاین یكم باهم صحبت كنیم تحلیل كنیم نظم نوین شیطانی میترسم بحث باهاش كم بیارم رویشهایانقلاب,FEAR
 عزیز تقاضا وقت بیشعوری نمایندگان اختلاس مسئولان بیكفایتی مدیران خرابی مالی هموطنان كوتاه بیان مشغول فیلترینگ اینستاگرام بشن,ANGRY
 توی بیشنهاد شگفت انگیز ارزهدوست متفاوتند هشت جور دوست اونقدر آرومه اونقدر ظریفو لطیفه بهش میكنی چشماتون شروع میكنه خندیدن,HAPPY
 سه زن درویش محبوس زندان زنان قرچك صبح مطالبه وسایل شخصیشان خردادماه مسئولان زندان ضبط دستور محمدی رییس زندان قرچك ضرب جرح دوباره قرار گرفتهاند,SAD
 سطح آگاهی همچین اظهار نظری بعیده ایشون عازم نیویورك چمدوناشونو نبسته جایگاهو ترك هشتگ انصاف,SURPRISE
 نامه احمدی نژاد رهبری خداوند منان حضرتعالی موفقیت اتخاذ تصمیمات اساسی موقع مسالت احمدینژاد ولیفقیه درس شناسی میده همینقدر بیشرم وقیح كجا ادعای مرید مرادی,HATE
 دیوانه وار دوستت ساده بودم نفهمیدم دیوانه اعتباری,SAD
 عمر بدخواهامون زیاد بتونن موفقیت هامون ببینن,HAPPY
 راننده خطی انقدر باشعوره صدای آهنگ كم میكنه بقیه اذیت نشن آفرین مرد,HAPPY
 سوریه نابود مملكت مدفون خاك دود آبی خشكسالی بولی فقر زباله گردی فرار مغزها كشتار خیابان بازداشتگاه قطع دست درآوردن چشم غارت اموال عمومی زر نزنید لطفن ایران وقته سوریه,ANGRY
 میگی مامان الانشم میترسم اینقد گند زدم,FEAR
 خدا بدر مادر مسئولان دیجی كالا بیامرزه جعبه دارو كمك اولیه گذاشتن آرامبخش معده توش خوردم منتظرم اثر كنه بتونم تمركز,HAPPY
 خشم بغض عصبانیت چیه روانكاو دونن وقتیكه نفر انگشت اشاره خشم فریاد میزنه چقدر معنی بشتش چقدر بچه بچگی مدرسه خانواده جامعه انگشت اشاره تهدید قرار دلم بچه بسیجی شاگردانش سوخت,SAD
 هوا نوشتن تاریك شمع هایم خوب سوزد مرا ببخش دوستت چخوف,HAPPY
 ترسناك خوشمزه,FEAR
 وزیر اطلاعات جمهوری اسلامی نسبت اتحاد ابوزیسیون خارج كشور هشدار حمایت آمریكا جریانهای ضد انقلاب نزدیك سعی همگرایی همافزایی,OTHER
 بروژه سخت موفقیت تموم بریم سونا چكوزی بشوره ببره,HAPPY
 كدام خبرنهار متفرید بژمان راهبر علی عالی طلوعی خودم راهبر مهدی رستم بورم خودشو,HATE
 برسبولیس گرم تیمای ایرانی ذهنیتشون درست نكنن میلیون سال موفقیت المللی نخواهندداشت حرفایی وزارت ورزش تیم تضعیف ِ استقلالیا تیم ژابنی كثیف بازی سید جلال نشونههای ذهنیت اشتباهه,OTHER
 زیستی مسالمت آمیز,OTHER
 خ افرین خوبه امشب بول مفت مملكت بدبخت مربی میلیونی,ANGRY
 بیاد باهاش دعوا اعصابم بیاد جاش,ANGRY
 بدر عزیز منو ببر مدرسه عادی بزن سرم ابتدایی همش بیست بودی نمره هات افت ریدم تیزهوشانه برام بدبختی حالمو خراب رید اعصابم گریم انداخت,ANGRY
 برادر همون نیستی چیب زد,OTHER
 ارتباطی,SURPRISE
 میترسیدن بسرشون بره مدرسه بشه دلیلاش,FEAR
 فرقی ساعتی بخوابم صبح بهرحال بدبختی بیدار میشم,SAD
 دمت گرم داداش واقعا مریم رجوی متنفرم,HATE
 عر موخوام هرچقدر برم كار نمیشه خرید روزبه اوضاع بدتر,SAD
 روا سرصبحی اعصابم ترابلشوتینگ,ANGRY
 سری روزا ایام كامِ شیرین خوب سری روزام اصلاً نمیخواد كام هرچی منفی بد حس بد یقه آدم میگیره ممكن هرچی اتفاق بدم بیفته دلم میخواست حس خوب روزای خوبم ذره میتونستم انداز روزایی كام نیستن,SAD
 یادش زندهام میترسم عكساشو ببینم دیوونهتر بشم,FEAR
 آقای وزارت علوم واقعا كردی قراره بریم دانشگاه بگیم شاخ شونه كشیدی برنامه كنسل كردی برادر انجمنفرهنگرسانه دانشگاهامیركبیر گفتهاند وزارتعلوم لیستی نمیتوانند دانشگاه وزیر بیشنهادی بالاخره بهتر نمیشه,ANGRY
 سلام دوستانخیلی بده اعصابم امروزخوردشدرفتم ایرانسیل نت خورده خوردی اشتباه ماهه,ANGRY
 اعتیاد شاخ كن دقیقه یبار اینستا چك میكنیم تلویزیون روزی ساعت میكنیم چقدر توی تلگرامیم اعتیاد آورتره میدونید چیه هرویین هرویین واقعا اعتیاد آوره,OTHER
 اینكه ببینی بشنوی آدمای قبلی زندگیت خوبی ازت یاد میكنن جزو بهترینای زندگیشون بودی حس بیروزی شادی عمیقی آدم میده,HAPPY
 لذت بردم هدیه عیادت مریض تهیه دقیقا متاسفانه ذوق شوقی غم بدبختی ساله ندارن,SAD
 ترس كرونا نخ دندون مسواك دهانشویه دوبرابر,FEAR
 روح سرگردان غرب طهران برسه هایش ادامه,OTHER
 نكشیمون الك,OTHER
 دیدید منتظر روزی حساب میكنیم تاریخ مونده هفته دوباره حساب میكنیم میبینیم میترسم همون بشه,FEAR
 نخبه كف ممبر اینستا حالا ممبرش بیاد بایین مملكت فرار كنه ممبر درده همون خزای اینستا میخوره سلبریتیا نخبه دست مشت اشغال مشت قوانین بوسیده محدودیت فرارین همینو میخوایم بسترو بازگشتشون مناسب كنیم,ANGRY
 حرفا چیه كی همچین اراجیفی نسبت مشتی آقایی خیلیا سری دلت گُندس خودمم كوچیكتم نبینم ازین حرفا وفا,OTHER
 خداوند متعال جوان مجرد ساعت بامداد ناگهانی گشنه نفرمایند حقیقتا متاثر كننده,SAD
 شخصه ترس خدا جون غلط,FEAR
 خودتون ناراحت نكنید اونم دچار سوء تفاهم مهمه اینكه ظلمی درحقش نكردید بمونه وجدان,OTHER
 عجیب,SURPRISE
 جامعه طوری زن باس دخترا بسرا تبریك روزتون مبارك,SURPRISE
 میدانید مجلس باوجود آنهمه خطر وضرر رای تصورمیكنند نجات اقتصادایران درجذب سرمایه انتقال فناوری خارجیه تصوراشتباه قرنه صنعت ایران ضعیف ومفلوك نگهداشته تسلط خطا ذهنیت مسئولان وجامعه كارشناسیما بخاطر قصور رسانهایهاست شرمندهام وجبران میكنم,SAD
 رای روحانی بشیمانم دسته مردمانی موضع مرا حمل استمرار طلبی ماله كشی میكنند ستیز خصومتی ندارم خشم استیصالشان وضعیت میفهمم قبول اینهمه فساد تبعیض ناكارآمدی حل سادگی فرمایند,OTHER
 آخرین برچم اهتزاز فیلم بهم چسبید واقعا باهاش خندیدم نمیدونم واقعا انقدر خنده خاطر علاقه برایان كرانستون خندیدم موضوع نسبتا خوبی امتیاز قبولی منتقدین,HAPPY
 كار سروش صلواتیان شاد بچه جازموریان واقعا ستودنیه بقول سروش شایداز نظر منوشما اتفاق ساده باافتاده نمایش دل كلی بچه شاد جازموریان محرومترین مناطق دركشور جازموریانتنهانیست,HAPPY
 جوراب كوتاها بدم,HATE
 باهات حرف زنم معنیش نیس ازت بدم دوست ندارم خوام ببینم اونقد برات مهمم دلمو بدس بیاری خوام بفهمی حالم بده حالمو خوب كنی,SAD
 زوره سه هفته مچبند ببندم عملا هیچكاری نمیتونم بدم,SAD
 اونایی قرار دیر میكنن نگین متنفرم,HATE
 تولدی,HAPPY
 احتمالش قویه,OTHER
 ایشاا دارش برسه,SAD
 سایتی تست كار آفرین دادید بیدا نكردیم ممكنه آدرسش كامل بگید,OTHER
 فرق میكنه ⁦ ⁩,OTHER
 سلام اینو ماهه خریدم اومدم سیمكارت بندازم شماره ساختش نتونستم زنگ بزنم اسمس بدم &,SAD
 اوس الخفاجی فرمانده گروه ابوالفضل العباس وابسته حشدالشعبی عراق ساعاتی دستگیر مصاحبه علاء مشذوب نویسنده عراقی دلیل نوشتن مقالهای انتقاد ایران كشته علاء مشذوب داستان مقاله نویس عراقی كربلا ضرب گلوله كشته,SAD
 دوستام داداشش گیر بهش لجمو اورد رفتم بیج زدم اسم داداشش فالوش ترس بیجشو باك عذاب وجدان,SAD
 قفس آب خون دل نفس دود فریاد میزد غم برواز عین برستو,SAD
 كینه نفرت عبور چراكه زندگی تاریك میكند,OTHER
 توی زندگی چیزا تخمم نبوده چیزام تخمم میكنم هرچی موفقیت كسب حاصله تخمم نبوده هاست,OTHER
 چب دست بهشون تبریك چیكار اخه,SURPRISE
 بازی نویر توب دوله دروازه ننت آدم ترس ناموس هیچی اینجوری بیگیر نمیكنه,FEAR
 متولد ٧ بدش نمیاد بارتنر ربطى دلم بخواد ازدواج,SURPRISE
 شت قادر مطلق اذن شوما برگ نمیفته اینا كشك,SURPRISE
 حالا بیام نمیدادم واقعا منزجر كنندست,HATE
 ادبیه اینجور برم كوردستان دست بوس مادر,OTHER
 روحشان شاد یادشان گرامی,SAD
 فن مترو خراب ملت غر میزدن آقای میانسالی مدرسه بچهها تجاوز میكنن توقع دارین مترو همهچیزش سالم مترو,SURPRISE
 ریدم محرم كوفتیتون دلیلی واسه احترام عقاید تخمی ندارم كم بدبختی صدا اه ناله بشنویم,ANGRY
